order_id,order_date,customer_id,product_id,quantity,unit_price_usd,unit_price,revenue_usd
464,2024-11-26,265,221,6,10.89,10.89 USD,65.34
465,2023-07-24,333,256,4,1.36,1.36 USD,5.44
466,2025-03-31,188,223,7,7.34,7.34 USD,51.38
467,2024-08-20,63,132,4,3.51,3.51 USD,14.04
468,2023-08-12,279,300,1,2.09,2.09 USD,2.09
469,2023-11-16,542,283,7,0.68,0.68 USD,4.76
470,2025-03-30,171,254,3,10.06,10.06 USD,30.18
471,2024-06-12,503,242,6,2.36,2.36 USD,14.16
472,2023-08-25,533,193,4,1.42,1.42 USD,5.68
473,2025-11-25,299,168,6,1.71,1.71 USD,10.26
474,2025-02-22,201,163,3,8.78,8.78 USD,26.34
475,2025-11-14,135,182,4,6.76,6.76 USD,27.04
476,2024-04-12,272,242,6,2.6,2.60 USD,15.6
477,2024-06-04,535,255,3,2.27,2.27 USD,6.81
478,2025-09-10,442,141,3,3.19,3.19 USD,9.57
479,2024-07-28,87,103,3,11.02,11.02 USD,33.06
480,2025-02-13,31,194,1,2.17,2.17 USD,2.17
481,2023-10-04,121,159,2,15.19,15.19 USD,30.38
482,2024-05-04,69,251,6,18.16,18.16 USD,108.96
483,2023-05-16,646,118,3,4.91,4.91 USD,14.73
484,2023-08-14,496,204,6,0.88,0.88 USD,5.28
485,2023-01-02,146,174,3,0.61,0.61 USD,1.83
486,2023-02-12,333,220,6,3.45,3.45 USD,20.7
487,2025-12-06,481,176,4,6.24,6.24 USD,24.96
488,2023-09-23,263,269,6,2.24,2.24 USD,13.44
489,2024-12-27,293,108,7,11.62,11.62 USD,81.34
490,2025-07-07,429,260,2,8.65,8.65 USD,17.3
491,2024-08-25,86,181,4,2.12,2.12 USD,8.48
492,2023-06-17,16,269,4,2.32,2.32 USD,9.28
493,2025-03-08,728,273,3,2.27,2.27 USD,6.81
494,2024-10-19,628,201,5,0.52,0.52 USD,2.6
495,2025-03-11,118,109,7,5.62,5.62 USD,39.34
496,2025-04-22,270,190,2,2.76,2.76 USD,5.52
497,2025-12-04,395,148,4,3.78,3.78 USD,15.12
498,2024-09-20,162,215,5,1.27,1.27 USD,6.35
499,2024-01-10,700,252,5,2.82,2.82 USD,14.1
500,2024-12-11,104,187,4,3.22,3.22 USD,12.88
501,2023-03-16,653,195,3,15.83,15.83 USD,47.49
502,2025-09-09,167,272,1,0.54,0.54 USD,0.54
503,2023-05-11,300,286,4,5.37,5.37 USD,21.48
504,2023-12-25,28,294,3,1.36,1.36 USD,4.08
505,2025-06-12,424,214,2,6.95,6.95 USD,13.9
506,2024-10-16,784,118,3,4.95,4.95 USD,14.85
507,2024-03-07,562,129,5,7.26,7.26 USD,36.3
508,2024-06-02,156,102,7,7.62,7.62 USD,53.34
509,2025-07-24,324,178,7,6.33,6.33 USD,44.31
510,2024-01-08,348,168,2,1.89,1.89 USD,3.78
511,2025-08-10,121,198,7,10.57,10.57 USD,73.99
512,2023-04-07,652,217,2,1.25,1.25 USD,2.5
513,2025-04-30,528,210,1,0.77,0.77 USD,0.77
514,2025-07-17,561,267,1,18.82,18.82 USD,18.82
515,2023-07-19,164,141,4,3.27,3.27 USD,13.08
516,2024-04-16,62,299,7,2.33,2.33 USD,16.31
517,2023-07-01,340,215,3,1.35,1.35 USD,4.05
518,2025-02-12,666,181,4,1.95,1.95 USD,7.8
519,2024-08-09,312,222,1,3.3,3.30 USD,3.3
520,2024-11-26,376,187,5,3.36,3.36 USD,16.8
521,2023-08-04,346,122,1,1.43,1.43 USD,1.43
522,2023-08-20,150,149,3,2.75,2.75 USD,8.25
523,2023-02-15,585,256,5,1.21,1.21 USD,6.05
524,2023-12-19,581,116,7,1.54,1.54 USD,10.78
525,2024-09-04,177,168,4,1.76,1.76 USD,7.04
526,2025-07-28,354,290,4,1.2,1.20 USD,4.8
527,2024-12-31,514,264,1,2.98,2.98 USD,2.98
528,2024-04-21,309,122,1,1.55,1.55 USD,1.55
529,2025-11-09,119,239,7,9.33,9.33 USD,65.31
530,2025-02-26,519,185,6,2.5,2.50 USD,15.0
531,2025-10-15,767,221,4,10.77,10.77 USD,43.08
532,2024-07-31,478,180,7,6.55,6.55 USD,45.85
533,2023-10-11,414,270,4,6.4,6.40 USD,25.6
534,2023-02-27,587,155,2,4.0,4.00 USD,8.0
535,2025-03-06,351,135,3,6.45,6.45 USD,19.35
536,2023-05-13,506,285,2,5.47,5.47 USD,10.94
537,2023-11-28,195,134,2,4.62,4.62 USD,9.24
538,2024-08-06,187,173,4,14.17,14.17 USD,56.68
539,2024-09-10,450,177,6,9.3,9.30 USD,55.8
540,2024-10-19,496,298,7,1.37,1.37 USD,9.59
541,2023-07-02,515,232,7,7.48,7.48 USD,52.36
542,2024-02-20,696,274,3,4.3,4.30 USD,12.9
543,2024-11-06,273,225,4,5.75,5.75 USD,23.0
544,2025-11-27,52,111,2,11.29,11.29 USD,22.58
545,2025-03-07,263,161,2,5.3,5.30 USD,10.6
546,2025-10-07,368,222,7,3.52,3.52 USD,24.64
547,2025-04-14,133,135,7,6.15,6.15 USD,43.05
548,2024-10-09,225,169,4,3.05,3.05 USD,12.2
549,2023-07-30,310,157,1,0.74,0.74 USD,0.74
550,2024-12-31,573,239,1,8.5,8.50 USD,8.5
551,2024-11-13,16,112,4,9.7,9.70 USD,38.8
552,2024-10-21,741,225,5,5.78,5.78 USD,28.9
553,2024-06-20,195,143,5,6.45,6.45 USD,32.25
554,2024-08-01,763,247,1,4.16,4.16 USD,4.16
555,2024-01-02,443,177,3,8.67,8.67 USD,26.01
556,2024-07-22,303,168,6,1.81,1.81 USD,10.86
557,2023-08-05,48,159,2,13.89,13.89 USD,27.78
558,2025-05-31,747,102,7,6.78,6.78 USD,47.46
559,2023-07-23,121,236,3,1.7,1.70 USD,5.1
560,2023-04-04,499,250,7,1.52,1.52 USD,10.64
561,2024-04-22,562,121,1,7.96,7.96 USD,7.96
562,2024-12-21,469,257,4,18.64,18.64 USD,74.56
563,2024-04-24,41,201,5,0.55,0.55 USD,2.75
564,2023-10-31,456,186,1,10.11,10.11 USD,10.11
565,2024-09-03,534,222,3,3.26,3.26 USD,9.78
566,2024-01-15,371,175,3,3.43,3.43 USD,10.29
567,2025-10-18,182,175,6,3.53,3.53 USD,21.18
568,2025-10-07,517,183,7,3.54,3.54 USD,24.78
569,2024-07-04,657,265,1,6.38,6.38 USD,6.38
570,2023-12-26,590,178,2,5.68,5.68 USD,11.36
571,2025-03-18,231,257,3,16.81,16.81 USD,50.43
572,2023-02-10,348,265,2,6.57,6.57 USD,13.14
573,2024-06-03,479,121,2,8.39,8.39 USD,16.78
574,2024-01-04,209,220,7,3.34,3.34 USD,23.38
575,2025-10-04,675,112,4,9.01,9.01 USD,36.04
576,2023-01-14,680,276,1,1.71,1.71 USD,1.71
577,2024-08-28,278,183,1,3.19,3.19 USD,3.19
578,2025-03-22,749,275,2,6.98,6.98 USD,13.96
579,2024-06-15,688,213,4,1.1,1.10 USD,4.4
580,2023-04-04,53,115,3,0.75,0.75 USD,2.25
581,2025-11-30,10,295,3,5.74,5.74 USD,17.22
582,2024-07-21,658,213,1,1.1,1.10 USD,1.1
583,2024-11-03,739,241,7,8.68,8.68 USD,60.76
584,2023-09-17,748,287,7,6.35,6.35 USD,44.45
585,2024-06-13,464,224,2,4.14,4.14 USD,8.28
586,2024-04-14,754,241,4,8.22,8.22 USD,32.88
587,2023-03-24,583,215,4,1.35,1.35 USD,5.4
588,2023-04-27,158,300,3,2.04,2.04 USD,6.12
589,2025-07-06,19,247,3,4.11,4.11 USD,12.33
590,2023-09-20,55,285,7,5.72,5.72 USD,40.04
591,2023-08-02,727,132,5,3.27,3.27 USD,16.35
592,2024-07-06,721,199,5,10.17,10.17 USD,50.85
593,2025-04-21,21,187,2,3.67,3.67 USD,7.34
594,2023-03-09,282,249,5,7.13,7.13 USD,35.65
595,2024-09-23,761,212,4,5.45,5.45 USD,21.8
596,2023-05-11,540,242,5,2.45,2.45 USD,12.25
597,2023-02-09,417,124,1,2.5,2.50 USD,2.5
598,2023-02-27,723,149,1,2.87,2.87 USD,2.87
599,2025-07-02,285,132,6,3.3,3.30 USD,19.8
600,2023-05-10,532,175,3,3.18,3.18 USD,9.54
601,2023-02-19,532,209,3,2.63,2.63 USD,7.89
602,2024-04-24,511,111,7,11.59,11.59 USD,81.13
603,2025-07-13,396,288,2,4.93,4.93 USD,9.86
604,2023-10-15,120,168,1,1.81,1.81 USD,1.81
605,2024-04-06,97,289,6,2.78,2.78 USD,16.68
606,2023-02-13,120,190,2,2.64,2.64 USD,5.28
607,2024-05-06,537,210,2,0.8,0.80 USD,1.6
608,2024-09-24,153,233,7,1.86,1.86 USD,13.02
609,2024-09-17,245,264,5,2.65,2.65 USD,13.25
610,2023-12-31,772,292,3,1.72,1.72 USD,5.16
611,2023-12-12,516,132,2,3.27,3.27 USD,6.54
612,2023-04-27,393,171,2,7.04,7.04 USD,14.08
613,2024-02-06,143,174,3,0.6,0.60 USD,1.8
614,2023-04-19,504,294,7,1.45,1.45 USD,10.15
615,2025-04-19,794,238,3,3.11,3.11 USD,9.33
616,2025-11-24,220,199,1,9.9,9.90 USD,9.9
617,2025-11-28,160,121,3,8.92,8.92 USD,26.76
618,2025-08-05,76,140,5,8.84,8.84 USD,44.2
619,2024-10-19,611,142,1,0.88,0.88 USD,0.88
620,2025-02-06,692,172,7,2.26,2.26 USD,15.82
621,2023-11-09,639,146,6,1.07,1.07 USD,6.42
622,2024-11-21,32,182,2,6.36,6.36 USD,12.72
623,2024-05-13,777,173,5,15.09,15.09 USD,75.45
624,2024-06-11,334,218,5,7.53,7.53 USD,37.65
625,2025-04-09,525,141,1,2.99,2.99 USD,2.99
626,2023-11-05,440,194,2,1.93,1.93 USD,3.86
627,2023-12-15,352,232,1,6.49,6.49 USD,6.49
628,2025-10-09,339,199,4,9.84,9.84 USD,39.36
629,2023-03-03,400,242,4,2.52,2.52 USD,10.08
630,2024-06-15,396,242,1,2.51,2.51 USD,2.51
631,2025-09-26,202,153,2,8.3,8.30 USD,16.6
632,2024-10-30,530,228,7,3.61,3.61 USD,25.27
633,2024-08-21,93,129,2,7.89,7.89 USD,15.78
634,2023-10-01,792,123,3,6.23,6.23 USD,18.69
635,2024-01-11,358,185,7,2.52,2.52 USD,17.64
636,2025-07-21,396,259,5,2.27,2.27 USD,11.35
637,2024-09-04,60,196,1,17.52,17.52 USD,17.52
638,2024-07-17,477,171,7,6.62,6.62 USD,46.34
639,2023-04-20,726,289,5,2.78,2.78 USD,13.9
640,2023-01-18,612,251,7,16.42,16.42 USD,114.94
641,2025-11-21,1,108,5,10.19,10.19 USD,50.95
642,2024-02-17,555,176,4,6.57,6.57 USD,26.28
643,2024-10-22,311,200,4,2.91,2.91 USD,11.64
644,2023-03-29,168,116,6,1.6,1.60 USD,9.6
645,2025-01-18,192,254,7,9.7,9.70 USD,67.9
646,2025-10-18,34,257,7,16.11,16.11 USD,112.77
647,2024-09-22,34,193,1,1.33,1.33 USD,1.33
648,2023-05-19,688,106,6,2.52,2.52 USD,15.12
649,2024-09-28,417,137,1,20.04,20.04 USD,20.04
650,2025-04-19,708,261,2,1.02,1.02 USD,2.04
651,2024-03-21,158,195,1,15.48,15.48 USD,15.48
652,2025-08-21,757,274,7,4.05,4.05 USD,28.35
653,2024-12-11,500,161,2,5.82,5.82 USD,11.64
654,2025-09-11,366,269,2,2.17,2.17 USD,4.34
655,2024-11-13,340,118,1,5.54,5.54 USD,5.54
656,2023-05-24,335,211,2,8.38,8.38 USD,16.76
657,2023-12-06,583,195,5,15.48,15.48 USD,77.4
658,2023-08-09,327,116,2,1.66,1.66 USD,3.32
659,2025-09-22,114,204,5,0.84,0.84 USD,4.2
660,2025-04-12,797,279,5,13.9,13.90 USD,69.5
661,2025-01-10,418,265,5,6.92,6.92 USD,34.6
662,2023-11-26,468,114,3,6.67,6.67 USD,20.01
663,2023-07-21,143,203,6,4.92,4.92 USD,29.52
664,2025-04-08,609,168,7,1.85,1.85 USD,12.95
665,2024-06-03,309,130,3,8.56,8.56 USD,25.68
666,2023-09-05,401,160,7,1.4,1.40 USD,9.8
667,2024-11-06,320,153,7,8.9,8.90 USD,62.3
668,2023-02-14,212,264,2,2.86,2.86 USD,5.72
669,2023-12-24,317,258,6,5.78,5.78 USD,34.68
670,2024-05-28,185,164,7,3.46,3.46 USD,24.22
671,2023-06-12,205,114,6,6.98,6.98 USD,41.88
672,2025-12-14,364,123,6,6.34,6.34 USD,38.04
673,2023-08-17,216,276,1,1.73,1.73 USD,1.73
674,2023-05-23,246,256,2,1.21,1.21 USD,2.42
675,2023-08-11,239,222,3,3.42,3.42 USD,10.26
676,2025-04-22,391,107,6,4.04,4.04 USD,24.24
677,2024-04-10,520,270,7,7.23,7.23 USD,50.61
678,2024-09-11,590,110,6,7.3,7.30 USD,43.8
679,2023-01-24,277,296,7,1.67,1.67 USD,11.69
680,2023-02-07,202,272,4,0.57,0.57 USD,2.28
681,2024-05-03,214,202,6,0.65,0.65 USD,3.9
682,2025-06-13,606,113,6,10.36,10.36 USD,62.16
683,2025-08-27,478,261,4,1.06,1.06 USD,4.24
684,2023-04-05,508,260,2,8.69,8.69 USD,17.38
685,2024-08-12,75,227,3,5.01,5.01 USD,15.03
686,2025-09-26,669,148,5,3.75,3.75 USD,18.75
687,2024-02-29,665,105,3,4.69,4.69 USD,14.07
688,2025-06-27,142,161,2,5.63,5.63 USD,11.26
689,2023-05-27,590,222,3,3.35,3.35 USD,10.05
690,2025-10-21,322,190,4,2.77,2.77 USD,11.08
691,2025-04-02,694,203,6,5.24,5.24 USD,31.44
692,2025-10-27,461,190,6,2.64,2.64 USD,15.84
693,2025-01-10,707,103,5,11.41,11.41 USD,57.05
694,2024-02-02,670,124,2,2.78,2.78 USD,5.56
695,2025-10-24,146,217,6,1.27,1.27 USD,7.62
696,2023-10-29,54,198,2,9.6,9.60 USD,19.2
697,2023-12-30,356,262,1,3.59,3.59 USD,3.59
698,2025-02-06,277,184,7,4.04,4.04 USD,28.28
699,2025-04-18,595,219,5,2.14,2.14 USD,10.7
700,2025-10-14,400,142,7,0.83,0.83 USD,5.81
701,2023-08-13,668,248,2,4.08,4.08 USD,8.16
702,2025-05-23,516,141,3,3.09,3.09 USD,9.27
703,2025-03-19,499,182,3,6.45,6.45 USD,19.35
704,2023-03-11,311,202,3,0.59,0.59 USD,1.77
705,2024-02-29,271,248,3,4.28,4.28 USD,12.84
706,2023-11-06,576,106,2,2.63,2.63 USD,5.26
707,2023-11-30,449,222,4,3.41,3.41 USD,13.64
708,2025-12-12,112,285,5,5.19,5.19 USD,25.95
709,2024-12-04,239,270,3,6.72,6.72 USD,20.16
710,2025-02-24,144,125,2,13.89,13.89 USD,27.78
711,2025-12-05,374,141,6,3.39,3.39 USD,20.34
712,2024-02-18,20,269,6,2.11,2.11 USD,12.66
713,2025-05-28,576,103,2,10.69,10.69 USD,21.38
714,2024-04-20,289,208,3,9.97,9.97 USD,29.91
715,2025-08-10,593,271,1,2.17,2.17 USD,2.17
716,2023-07-17,197,274,2,4.31,4.31 USD,8.62
717,2025-11-03,382,157,5,0.77,0.77 USD,3.85
718,2023-08-28,581,183,5,3.49,3.49 USD,17.45
719,2023-12-24,698,174,1,0.58,0.58 USD,0.58
720,2025-04-08,679,279,6,13.24,13.24 USD,79.44
721,2024-03-07,717,233,6,1.92,1.92 USD,11.52
722,2024-10-27,492,186,2,10.34,10.34 USD,20.68
723,2024-05-01,164,197,1,5.52,5.52 USD,5.52
724,2025-03-23,606,115,2,0.83,0.83 USD,1.66
725,2023-09-08,249,188,2,10.15,10.15 USD,20.3
726,2023-03-06,68,194,1,1.91,1.91 USD,1.91
727,2023-11-25,21,226,6,8.52,8.52 USD,51.12
728,2024-06-03,512,200,7,2.82,2.82 USD,19.74
729,2023-07-03,597,139,4,2.32,2.32 USD,9.28
730,2024-01-24,390,298,3,1.42,1.42 USD,4.26
731,2024-03-13,536,179,3,0.98,0.98 USD,2.94
732,2023-03-04,111,266,3,4.14,4.14 USD,12.42
733,2024-09-30,595,139,1,2.44,2.44 USD,2.44
734,2025-08-26,460,152,2,2.87,2.87 USD,5.74
735,2023-06-16,78,231,7,8.36,8.36 USD,58.52
736,2024-10-16,434,257,7,16.23,16.23 USD,113.61
737,2024-12-28,380,226,2,8.56,8.56 USD,17.12
738,2024-04-04,652,259,5,2.28,2.28 USD,11.4
739,2025-02-06,440,166,7,6.87,6.87 USD,48.09
740,2024-03-25,783,145,2,8.07,8.07 USD,16.14
741,2024-07-06,339,122,6,1.41,1.41 USD,8.46
742,2023-01-09,424,183,4,3.08,3.08 USD,12.32
743,2025-01-27,169,238,3,3.24,3.24 USD,9.72
744,2024-12-25,709,249,7,6.68,6.68 USD,46.76
745,2023-02-12,262,117,6,1.35,1.35 USD,8.1
746,2024-02-08,727,167,6,3.45,3.45 USD,20.7
747,2025-12-08,579,107,7,4.11,4.11 USD,28.77
748,2024-04-05,229,201,7,0.55,0.55 USD,3.85
749,2024-07-03,161,136,4,4.85,4.85 USD,19.4
750,2025-09-23,427,167,3,3.34,3.34 USD,10.02
751,2025-02-24,122,177,7,8.47,8.47 USD,59.29
752,2024-09-29,149,258,1,5.84,5.84 USD,5.84
753,2025-05-23,705,187,4,3.51,3.51 USD,14.04
754,2025-08-04,743,299,6,2.66,2.66 USD,15.96
755,2024-05-15,111,257,7,16.38,16.38 USD,114.66
756,2024-06-04,657,172,2,2.29,2.29 USD,4.58
757,2024-02-27,221,261,3,1.09,1.09 USD,3.27
758,2025-11-24,64,159,5,15.16,15.16 USD,75.8
759,2025-02-02,638,120,4,7.13,7.13 USD,28.52
760,2023-04-02,730,257,6,16.73,16.73 USD,100.38
761,2025-08-02,796,281,1,1.25,1.25 USD,1.25
762,2024-06-10,354,229,6,1.27,1.27 USD,7.62
763,2023-03-17,474,262,5,3.73,3.73 USD,18.65
764,2024-08-24,748,272,7,0.5,0.50 USD,3.5
765,2024-04-01,485,209,7,2.63,2.63 USD,18.41
766,2025-08-19,13,114,1,7.07,7.07 USD,7.07
767,2023-08-12,153,265,3,6.71,6.71 USD,20.13
768,2025-06-23,239,263,4,1.41,1.41 USD,5.64
769,2024-09-02,190,287,1,6.37,6.37 USD,6.37
770,2023-03-01,663,124,5,2.42,2.42 USD,12.1
771,2025-11-30,86,293,6,0.75,0.75 USD,4.5
772,2024-07-15,21,210,5,0.77,0.77 USD,3.85
773,2023-11-15,694,234,2,3.76,3.76 USD,7.52
774,2024-05-29,319,296,1,1.66,1.66 USD,1.66
775,2025-07-28,158,138,4,4.49,4.49 USD,17.96
776,2023-11-30,481,229,4,1.36,1.36 USD,5.44
777,2023-07-30,76,141,6,2.97,2.97 USD,17.82
778,2023-05-22,329,131,6,5.86,5.86 USD,35.16
779,2023-11-23,416,136,7,5.02,5.02 USD,35.14
780,2025-05-04,203,205,6,2.19,2.19 USD,13.14
781,2024-05-31,229,282,2,6.72,6.72 USD,13.44
782,2023-09-07,152,209,5,2.72,2.72 USD,13.6
783,2023-07-01,775,131,6,5.28,5.28 USD,31.68
784,2023-12-31,72,257,7,17.38,17.38 USD,121.66
785,2025-10-26,225,213,1,1.06,1.06 USD,1.06
786,2024-01-11,473,231,6,8.74,8.74 USD,52.44
787,2025-12-17,643,286,5,5.2,5.20 USD,26.0
788,2024-06-15,360,161,1,6.16,6.16 USD,6.16
789,2023-07-16,540,106,1,2.44,2.44 USD,2.44
790,2025-09-02,609,120,1,6.45,6.45 USD,6.45
791,2024-05-19,46,211,5,7.95,7.95 USD,39.75
792,2025-02-16,1,161,6,6.05,6.05 USD,36.3
793,2025-12-13,678,274,5,4.06,4.06 USD,20.3
794,2023-02-24,245,241,5,8.48,8.48 USD,42.4
795,2023-04-16,219,123,3,6.47,6.47 USD,19.41
796,2025-02-27,614,179,7,0.89,0.89 USD,6.23
797,2023-11-05,291,131,5,5.72,5.72 USD,28.6
798,2023-07-21,458,104,2,4.07,4.07 USD,8.14
799,2023-02-13,204,218,7,6.77,6.77 USD,47.39
800,2023-01-24,202,166,3,6.29,6.29 USD,18.87
801,2025-04-28,566,244,1,10.78,10.78 USD,10.78
802,2023-05-28,482,215,6,1.33,1.33 USD,7.98
803,2024-05-27,792,131,4,5.81,5.81 USD,23.24
804,2024-10-25,511,276,6,1.59,1.59 USD,9.54
805,2024-04-14,278,223,3,8.07,8.07 USD,24.21
806,2023-01-30,16,143,7,6.38,6.38 USD,44.66
807,2025-05-07,525,104,3,4.08,4.08 USD,12.24
808,2023-01-12,356,290,7,1.25,1.25 USD,8.75
809,2025-04-14,356,148,7,4.11,4.11 USD,28.77
810,2025-09-05,599,256,1,1.31,1.31 USD,1.31
811,2024-04-18,78,244,5,11.38,11.38 USD,56.9
812,2024-08-09,67,189,5,6.85,6.85 USD,34.25
813,2024-06-06,723,226,3,8.31,8.31 USD,24.93
814,2024-03-02,214,177,5,8.7,8.70 USD,43.5
815,2025-08-29,697,297,3,3.54,3.54 USD,10.62
816,2025-09-05,449,258,6,5.58,5.58 USD,33.48
817,2024-01-03,433,165,4,2.03,2.03 USD,8.12
818,2024-11-04,545,169,6,3.19,3.19 USD,19.14
819,2025-10-11,115,114,4,7.1,7.10 USD,28.4
820,2025-11-19,787,175,1,3.28,3.28 USD,3.28
821,2024-07-11,420,262,2,3.59,3.59 USD,7.18
822,2024-05-10,499,284,2,3.24,3.24 USD,6.48
823,2023-11-02,710,129,6,7.11,7.11 USD,42.66
824,2025-11-15,380,179,5,0.98,0.98 USD,4.9
825,2023-06-06,143,253,2,10.87,10.87 USD,21.74
826,2024-09-26,740,194,4,1.91,1.91 USD,7.64
827,2023-11-06,632,166,1,6.46,6.46 USD,6.46
828,2023-11-02,24,215,4,1.29,1.29 USD,5.16
829,2024-03-19,539,140,7,8.03,8.03 USD,56.21
830,2025-12-29,75,243,3,17.5,17.50 USD,52.5
831,2023-03-02,753,132,5,3.24,3.24 USD,16.2
832,2024-09-25,535,120,5,6.32,6.32 USD,31.6
833,2023-04-01,673,153,2,8.93,8.93 USD,17.86
834,2023-06-19,41,295,3,5.36,5.36 USD,16.08
835,2024-04-26,750,149,2,2.78,2.78 USD,5.56
836,2024-07-12,751,295,7,5.35,5.35 USD,37.45
837,2023-10-11,568,189,2,7.15,7.15 USD,14.3
838,2023-12-13,413,182,2,6.95,6.95 USD,13.9
839,2023-04-06,415,101,3,2.8,2.80 USD,8.4
840,2023-11-29,449,267,2,18.65,18.65 USD,37.3
841,2025-11-24,610,161,7,5.4,5.40 USD,37.8
842,2025-10-31,658,283,5,0.66,0.66 USD,3.3
843,2024-01-02,774,297,2,3.61,3.61 USD,7.22
844,2024-09-17,436,230,3,3.89,3.89 USD,11.67
845,2025-09-23,552,194,3,2.16,2.16 USD,6.48
846,2023-01-07,705,117,4,1.31,1.31 USD,5.24
847,2025-06-06,239,257,2,17.49,17.49 USD,34.98
848,2025-11-04,42,217,3,1.29,1.29 USD,3.87
849,2023-04-11,734,206,6,6.64,6.64 USD,39.84
850,2023-06-26,708,232,2,7.17,7.17 USD,14.34
851,2025-11-18,800,292,1,1.74,1.74 USD,1.74
852,2024-08-11,10,185,5,2.83,2.83 USD,14.15
853,2023-01-16,747,143,5,6.6,6.60 USD,33.0
854,2023-10-10,265,176,6,6.46,6.46 USD,38.76
855,2024-05-07,581,240,2,2.9,2.90 USD,5.8
856,2025-01-28,445,150,7,0.95,0.95 USD,6.65
857,2025-03-13,139,296,5,1.74,1.74 USD,8.7
858,2025-12-25,731,161,5,5.39,5.39 USD,26.95
859,2023-11-11,196,204,7,0.82,0.82 USD,5.74
860,2024-08-12,74,151,1,11.48,11.48 USD,11.48
861,2024-08-06,615,177,5,9.09,9.09 USD,45.45
862,2024-03-20,225,198,5,10.45,10.45 USD,52.25
863,2023-07-05,635,183,3,3.21,3.21 USD,9.63
864,2025-12-06,102,178,5,6.29,6.29 USD,31.45
865,2025-07-23,264,105,2,4.51,4.51 USD,9.02
866,2024-06-29,161,256,5,1.24,1.24 USD,6.2
867,2024-10-22,233,238,2,3.44,3.44 USD,6.88
868,2023-09-06,491,188,5,10.54,10.54 USD,52.7
869,2024-08-18,787,280,2,11.03,11.03 USD,22.06
870,2025-01-30,770,117,5,1.44,1.44 USD,7.2
871,2024-07-18,311,165,6,1.94,1.94 USD,11.64
872,2025-12-20,651,224,2,4.01,4.01 USD,8.02
873,2024-10-31,227,121,5,8.87,8.87 USD,44.35
874,2024-02-11,273,282,7,6.72,6.72 USD,47.04
875,2025-04-25,317,211,1,8.07,8.07 USD,8.07
876,2023-07-06,86,277,3,19.97,19.97 USD,59.91
877,2024-02-26,291,207,3,5.9,5.90 USD,17.7
878,2024-01-15,469,122,3,1.49,1.49 USD,4.47
879,2024-04-17,729,169,7,3.16,3.16 USD,22.12
880,2025-05-06,578,292,3,1.68,1.68 USD,5.04
881,2024-06-14,769,136,7,4.79,4.79 USD,33.53
882,2025-05-19,647,249,1,6.91,6.91 USD,6.91
883,2024-09-23,404,284,6,3.25,3.25 USD,19.5
884,2024-01-10,427,173,6,13.83,13.83 USD,82.98
885,2025-06-05,375,191,1,7.2,7.20 USD,7.2
886,2023-09-18,567,276,5,1.74,1.74 USD,8.7
887,2023-09-03,755,226,1,9.18,9.18 USD,9.18
888,2024-07-06,252,246,3,4.66,4.66 USD,13.98
889,2023-10-13,533,199,7,9.45,9.45 USD,66.15
890,2023-01-10,307,115,6,0.78,0.78 USD,4.68
891,2024-12-10,430,144,4,4.39,4.39 USD,17.56
892,2024-07-13,675,273,5,2.28,2.28 USD,11.4
893,2024-05-02,264,197,2,6.05,6.05 USD,12.1
894,2025-11-24,68,136,6,4.63,4.63 USD,27.78
895,2024-09-17,107,268,3,1.88,1.88 USD,5.64
896,2025-08-03,400,279,7,14.88,14.88 USD,104.16
897,2023-06-02,579,130,6,8.76,8.76 USD,52.56
898,2024-09-15,199,126,7,1.78,1.78 USD,12.46
899,2025-08-08,192,185,3,2.65,2.65 USD,7.95
900,2024-09-30,514,201,3,0.53,0.53 USD,1.59
901,2025-02-25,769,221,6,11.4,11.40 USD,68.4
902,2024-02-12,442,131,6,5.65,5.65 USD,33.9
903,2023-04-12,1,284,6,3.4,3.40 USD,20.4
904,2024-05-16,358,289,1,2.67,2.67 USD,2.67
905,2024-03-07,115,117,6,1.25,1.25 USD,7.5
906,2025-08-07,600,198,7,10.95,10.95 USD,76.65
907,2023-09-25,197,226,2,8.35,8.35 USD,16.7
908,2025-11-24,604,124,5,2.52,2.52 USD,12.6
909,2025-11-15,274,222,3,3.53,3.53 USD,10.59
910,2023-09-29,160,232,6,6.68,6.68 USD,40.08
911,2024-01-17,173,237,2,4.39,4.39 USD,8.78
912,2025-09-07,545,230,4,4.25,4.25 USD,17.0
913,2025-11-24,458,263,7,1.35,1.35 USD,9.45
914,2024-04-30,585,223,6,7.38,7.38 USD,44.28
915,2023-12-18,433,138,1,4.19,4.19 USD,4.19
916,2024-07-30,481,273,3,2.39,2.39 USD,7.17
917,2025-01-23,455,243,2,17.15,17.15 USD,34.3
918,2023-10-27,196,270,7,6.96,6.96 USD,48.72
919,2025-03-17,796,231,6,8.06,8.06 USD,48.36
920,2023-02-26,599,259,2,2.13,2.13 USD,4.26
921,2023-02-23,309,280,3,10.84,10.84 USD,32.52
922,2024-02-27,736,269,2,2.32,2.32 USD,4.64
923,2024-01-23,556,157,2,0.77,0.77 USD,1.54
924,2023-12-12,494,142,7,0.79,0.79 USD,5.53
925,2024-06-21,439,153,6,8.15,8.15 USD,48.9
926,2023-12-18,650,219,6,2.08,2.08 USD,12.48
927,2023-07-30,782,221,7,11.08,11.08 USD,77.56
928,2023-12-05,359,156,5,8.44,8.44 USD,42.2
